CustomerID,Age,Gender,TenureMonths,ContractType,InternetService,PhoneService,StreamingService,MonthlyCharges,TotalCharges,MonthlyUsageGB,SessionsPerMonth,SupportCalls,Complaints,PaymentMethod,PaymentDelayDays,Churn
CUST-11295,72,Female,71,Two Year,Fiber Optic,Yes,No,88.9,5751.16,173.3,8,2,0,Electronic Check,1,No
CUST-11296,19,Female,24,One Year,No,Yes,No,98.13,2382.58,197.4,29,1,1,Electronic Check,3,No
CUST-11297,31,Female,11,Two Year,DSL,Yes,Yes,64.83,716.18,317.1,15,1,1,Electronic Check,2,No
CUST-11298,70,Female,12,One Year,Fiber Optic,Yes,Yes,51.57,631.44,63.3,41,1,0,Electronic Check,4,No
CUST-11299,57,Female,35,Two Year,DSL,Yes,Yes,39.32,1421.16,261.5,33,1,0,Bank Transfer,1,No
CUST-11300,57,Male,63,Month-to-Month,No,Yes,No,37.58,2399.99,123.5,49,0,0,Bank Transfer,5,Yes
CUST-11301,68,Male,68,One Year,No,Yes,No,85.18,5946.74,104.2,10,4,0,Electronic Check,1,No
CUST-11302,56,Male,57,Month-to-Month,Fiber Optic,Yes,Yes,77.83,4222.69,272.1,55,1,1,Electronic Check,6,No
CUST-11303,68,Female,13,One Year,DSL,Yes,Yes,63.34,783.48,100.5,58,3,0,Credit Card,3,No
CUST-11304,23,Female,23,Month-to-Month,Fiber Optic,Yes,Yes,77.7,1861.52,213.9,37,0,1,Credit Card,5,Yes
CUST-11305,23,Female,39,Month-to-Month,Fiber Optic,Yes,Yes,68.56,2773.27,136.0,11,1,1,Credit Card,1,No
CUST-11306,20,Female,12,Two Year,Fiber Optic,No,Yes,89.06,1049.78,1.0,35,0,1,Electronic Check,2,No
CUST-11307,24,Female,34,Two Year,No,Yes,No,88.82,,223.0,57,1,0,Credit Card,1,No
CUST-11308,68,Female,71,Month-to-Month,No,Yes,No,38.35,2804.26,191.4,34,2,0,Electronic Check,2,No
CUST-11309,25,Male,31,One Year,Fiber Optic,No,Yes,71.84,2112.37,8.1,32,0,0,Bank Transfer,2,No
CUST-11310,59,Male,62,Month-to-Month,Fiber Optic,Yes,Yes,23.28,1332.29,117.1,22,1,0,Mailed Check,2,No
CUST-11311,69,Male,13,Month-to-Month,DSL,Yes,Yes,68.33,,17.4,4,0,0,Bank Transfer,5,No
CUST-11312,32,Male,31,Two Year,Fiber Optic,Yes,Yes,80.11,2250.95,245.9,53,1,1,Electronic Check,1,No
CUST-11313,64,Male,2,Month-to-Month,Fiber Optic,Yes,Yes,32.16,61.55,304.9,2,2,1,Electronic Check,6,No
CUST-11314,46,Female,15,Two Year,DSL,Yes,No,54.59,836.17,256.5,33,1,0,Bank Transfer,4,No
CUST-11315,50,Female,57,Month-to-Month,DSL,Yes,Yes,65.24,3511.48,269.0,9,2,0,Bank Transfer,2,No
CUST-11316,69,Female,34,One Year,DSL,No,No,70.85,2504.53,133.4,35,3,0,Credit Card,3,No
CUST-11317,47,Female,68,One Year,DSL,Yes,No,58.03,4117.19,229.2,38,0,0,Credit Card,2,No
CUST-11318,56,Female,29,Month-to-Month,Fiber Optic,Yes,No,35.69,1058.17,179.2,31,0,1,Mailed Check,2,Yes
CUST-11319,44,Female,66,Month-to-Month,Fiber Optic,Yes,Yes,63.65,4403.16,196.7,14,1,2,Credit Card,3,No
CUST-11320,53,Male,16,Two Year,Fiber Optic,Yes,No,23.69,371.31,266.2,57,3,1,Credit Card,4,No
CUST-11321,46,Female,39,One Year,Fiber Optic,Yes,Yes,59.18,2274.28,285.8,31,1,1,Credit Card,1,No
CUST-11322,55,Female,37,Month-to-Month,Fiber Optic,Yes,Yes,53.97,2047.66,144.9,33,1,0,Mailed Check,2,No
CUST-11323,74,Female,21,Month-to-Month,No,Yes,Yes,61.64,1260.68,53.3,44,1,0,Credit Card,1,Yes
CUST-11324,50,Female,44,Month-to-Month,Fiber Optic,Yes,No,51.02,2157.35,163.1,53,2,0,Credit Card,2,No
CUST-11325,54,Male,19,Month-to-Month,No,Yes,Yes,27.31,514.85,160.3,16,1,0,Bank Transfer,1,No
CUST-11326,44,Male,71,Month-to-Month,Fiber Optic,Yes,Yes,55.84,3959.28,205.6,20,0,0,Bank Transfer,7,No
CUST-11327,72,Female,8,Month-to-Month,Fiber Optic,Yes,Yes,88.27,715.08,255.0,51,5,2,Credit Card,3,Yes
CUST-11328,50,Male,66,Two Year,DSL,No,Yes,96.54,6373.11,7.7,50,1,2,Bank Transfer,4,No
CUST-11329,21,Male,41,One Year,Fiber Optic,Yes,Yes,125.98,5226.43,119.6,14,0,0,Electronic Check,3,Yes
CUST-11330,39,Female,70,Two Year,No,Yes,Yes,107.29,7519.19,93.3,35,2,2,Bank Transfer,2,No
CUST-11331,19,Female,61,One Year,No,Yes,No,35.08,2080.11,292.6,46,1,0,Mailed Check,1,No
CUST-11332,27,Female,26,Two Year,No,No,Yes,54.79,1310.92,161.2,49,1,1,Credit Card,5,No
CUST-11333,22,Female,71,One Year,DSL,Yes,No,64.43,4656.03,133.8,45,0,0,Electronic Check,3,No
CUST-11334,27,Female,70,One Year,Fiber Optic,Yes,No,62.86,3980.5,228.4,33,2,0,Bank Transfer,2,No
CUST-11335,50,Male,29,Two Year,Fiber Optic,Yes,Yes,66.74,2030.06,126.6,29,2,0,Electronic Check,5,Yes
CUST-11336,71,Female,66,One Year,Fiber Optic,Yes,No,125.19,8463.06,178.6,8,4,0,Electronic Check,4,No
CUST-11337,55,Female,19,Month-to-Month,DSL,Yes,No,37.95,721.51,343.3,53,0,1,Credit Card,3,No
CUST-11338,30,Female,68,One Year,No,Yes,No,47.16,3351.16,340.8,34,3,0,Electronic Check,2,No
CUST-11339,48,Male,58,Two Year,No,Yes,No,106.1,6103.77,143.3,51,3,0,Mailed Check,2,No
CUST-11340,64,Female,70,One Year,Fiber Optic,Yes,No,49.6,3154.19,163.6,47,0,2,Electronic Check,2,No
CUST-11341,53,Female,57,One Year,DSL,Yes,Yes,74.84,4197.23,124.3,14,3,0,Credit Card,2,No
CUST-11342,62,Female,37,One Year,DSL,Yes,No,90.87,3165.77,6.7,14,1,0,Mailed Check,5,No
CUST-11343,41,Male,61,Two Year,Fiber Optic,Yes,Yes,77.16,4496.94,273.3,50,4,0,Mailed Check,3,No
CUST-11344,69,Female,30,Month-to-Month,DSL,Yes,No,69.79,2028.67,397.9,15,3,1,Mailed Check,3,No
CUST-11345,73,Female,71,One Year,No,Yes,Yes,88.47,6383.07,140.1,42,2,0,Mailed Check,2,No
CUST-11346,32,Female,25,Month-to-Month,Fiber Optic,Yes,No,42.67,1040.55,106.5,50,1,0,Electronic Check,2,Yes
CUST-11347,46,Male,65,One Year,Fiber Optic,No,Yes,52.59,3319.91,155.4,20,1,0,Bank Transfer,3,No
CUST-11348,25,Female,6,One Year,Fiber Optic,Yes,No,78.39,444.61,187.7,28,3,1,Bank Transfer,2,Yes
CUST-11349,22,Female,18,Month-to-Month,DSL,Yes,No,15.0,264.86,77.8,4,0,0,Bank Transfer,1,No
CUST-11350,46,Female,10,Month-to-Month,No,Yes,No,100.41,941.1,138.7,7,1,1,Bank Transfer,1,Yes
CUST-11351,64,Male,11,One Year,Fiber Optic,Yes,No,72.58,749.8,271.3,2,3,0,Bank Transfer,5,No
CUST-11352,21,Female,65,Month-to-Month,No,Yes,Yes,68.83,4534.75,191.5,9,4,1,Credit Card,6,Yes
CUST-11353,29,Female,65,Month-to-Month,Fiber Optic,Yes,No,24.24,1499.0,294.3,23,0,1,Bank Transfer,1,No
CUST-11354,62,Female,52,Two Year,Fiber Optic,Yes,No,32.83,,212.8,36,2,0,Credit Card,6,No
CUST-11355,19,Male,67,Month-to-Month,DSL,Yes,No,55.04,3509.02,82.0,12,1,0,Bank Transfer,4,No
CUST-11356,44,Male,31,Month-to-Month,Fiber Optic,Yes,No,85.19,2629.76,128.2,23,2,1,Bank Transfer,0,No
CUST-11357,48,Female,17,Two Year,Fiber Optic,Yes,Yes,15.0,,202.4,31,2,0,Mailed Check,3,No
CUST-11358,68,Male,55,Month-to-Month,Fiber Optic,Yes,Yes,84.71,4865.4,79.0,42,2,0,Electronic Check,5,No
CUST-11359,68,Male,36,Month-to-Month,Fiber Optic,Yes,No,56.0,2040.06,67.3,11,1,0,Mailed Check,4,No
CUST-11360,53,Male,26,One Year,DSL,Yes,No,59.41,1489.56,72.7,1,0,0,Bank Transfer,2,No
CUST-11361,53,Female,53,One Year,No,Yes,Yes,71.34,3572.56,226.4,13,1,0,Credit Card,4,No
CUST-11362,43,Female,17,Two Year,No,Yes,No,71.73,1121.18,147.0,39,1,0,Bank Transfer,4,No
CUST-11363,60,Male,25,Two Year,DSL,Yes,Yes,47.19,1172.85,286.4,29,2,0,Bank Transfer,2,No
CUST-11364,44,Male,2,One Year,No,Yes,No,80.62,157.45,99.3,6,2,0,Electronic Check,3,No
CUST-11365,22,Male,5,Month-to-Month,DSL,Yes,No,15.0,75.12,1.0,31,1,1,Mailed Check,4,Yes
CUST-11366,37,Female,4,Month-to-Month,Fiber Optic,Yes,Yes,53.74,201.11,168.2,9,0,0,Electronic Check,1,No
CUST-11367,28,Female,36,Month-to-Month,DSL,Yes,No,68.84,2350.73,328.3,56,1,2,Mailed Check,4,No
CUST-11368,27,Male,6,Month-to-Month,No,Yes,No,56.38,319.27,183.1,18,1,0,Mailed Check,4,Yes
CUST-11369,57,Male,21,One Year,DSL,Yes,Yes,19.33,413.91,56.5,59,1,0,Bank Transfer,2,No
CUST-11370,55,Male,26,One Year,Fiber Optic,Yes,Yes,83.95,2020.49,33.8,3,1,0,Mailed Check,5,No
CUST-11371,23,Male,55,Month-to-Month,Fiber Optic,Yes,Yes,33.79,1842.23,287.8,32,3,0,Mailed Check,2,No
CUST-11372,25,Female,39,Two Year,DSL,Yes,No,63.31,2241.2,107.3,45,3,0,Electronic Check,2,No
CUST-11373,40,Male,33,Month-to-Month,Fiber Optic,Yes,Yes,68.83,2231.48,318.8,3,3,1,Mailed Check,5,No
CUST-11374,64,Female,14,Month-to-Month,DSL,Yes,Yes,65.5,834.09,238.9,45,4,0,Electronic Check,2,Yes
CUST-11375,43,Male,56,One Year,Fiber Optic,No,Yes,94.23,4888.4,110.7,30,1,1,Mailed Check,0,No
CUST-11376,63,Male,21,Month-to-Month,No,No,Yes,63.67,1226.03,285.0,6,0,0,Electronic Check,2,Yes
CUST-11377,60,Male,46,Month-to-Month,No,Yes,No,75.69,3314.65,96.8,50,2,0,Bank Transfer,2,No
CUST-11378,29,Male,16,Month-to-Month,No,Yes,No,63.6,968.31,49.7,27,2,0,Mailed Check,6,No
CUST-11379,43,Male,16,Month-to-Month,Fiber Optic,Yes,Yes,80.32,1315.92,102.0,2,1,0,Electronic Check,2,Yes
CUST-11380,30,Female,29,One Year,DSL,Yes,No,99.84,2703.84,249.2,20,0,0,Electronic Check,3,Yes
CUST-11381,57,Male,8,Two Year,Fiber Optic,Yes,No,68.44,499.86,282.4,17,0,0,Bank Transfer,8,No
CUST-11382,35,Male,3,Month-to-Month,DSL,Yes,Yes,84.55,251.25,144.4,33,2,1,Bank Transfer,5,Yes
CUST-11383,42,Male,19,Month-to-Month,No,No,Yes,101.38,1932.23,11.9,17,2,1,Electronic Check,3,No
CUST-11384,50,Female,66,One Year,DSL,Yes,No,98.93,6165.19,39.9,37,2,0,Electronic Check,2,No
CUST-11385,64,Female,22,Two Year,No,Yes,No,55.37,1206.47,83.9,29,2,0,Electronic Check,0,No
CUST-11386,57,Female,46,Month-to-Month,DSL,Yes,No,90.91,4250.48,63.5,9,1,1,Mailed Check,3,No
CUST-11387,60,Female,13,Month-to-Month,No,Yes,Yes,71.22,881.54,203.9,4,0,1,Mailed Check,5,Yes
CUST-11388,29,Male,33,One Year,DSL,Yes,No,92.93,3001.69,354.4,46,1,1,Electronic Check,3,No
CUST-11389,61,Male,5,One Year,DSL,Yes,No,79.22,365.2,251.6,40,4,0,Bank Transfer,2,No
CUST-11390,53,Male,27,Month-to-Month,Fiber Optic,Yes,No,71.89,1753.81,78.5,55,2,1,Bank Transfer,1,Yes
CUST-11391,65,Female,24,One Year,DSL,Yes,No,75.85,1906.33,117.5,13,1,1,Credit Card,6,No
CUST-11392,21,Male,67,Month-to-Month,Fiber Optic,Yes,No,71.38,4519.23,135.1,6,4,1,Credit Card,6,No
CUST-11393,22,Male,63,Month-to-Month,Fiber Optic,Yes,No,72.36,4293.53,215.0,46,0,0,Bank Transfer,6,No
CUST-11394,73,Female,48,Month-to-Month,DSL,Yes,Yes,61.03,3064.16,321.4,9,1,0,Mailed Check,3,Yes
CUST-11395,54,Female,63,Two Year,No,Yes,No,58.71,3732.89,137.9,26,3,1,Bank Transfer,2,No
CUST-11396,25,Female,12,Month-to-Month,Fiber Optic,Yes,Yes,109.08,1292.98,318.5,49,2,0,Bank Transfer,1,Yes
CUST-11397,59,Male,28,Month-to-Month,Fiber Optic,Yes,No,76.94,2164.87,369.4,39,1,0,Electronic Check,1,No
CUST-11398,66,Male,44,Month-to-Month,Fiber Optic,Yes,Yes,50.67,2243.95,148.5,41,1,1,Bank Transfer,3,Yes
CUST-11399,45,Female,43,Two Year,Fiber Optic,Yes,No,58.06,2532.78,146.2,47,0,0,Credit Card,4,No
CUST-11400,48,Male,17,Month-to-Month,DSL,Yes,Yes,91.41,1414.23,147.5,42,3,0,Mailed Check,2,Yes
CUST-11401,26,Female,40,Month-to-Month,DSL,Yes,No,46.6,1793.03,185.6,14,1,0,Credit Card,5,Yes
CUST-11402,71,Female,49,Month-to-Month,Fiber Optic,Yes,Yes,27.95,1293.22,147.8,48,0,1,Mailed Check,5,No
CUST-11403,68,Male,57,One Year,Fiber Optic,No,Yes,29.79,1546.2,259.6,34,3,1,Credit Card,3,No
CUST-11404,46,Female,64,Month-to-Month,Fiber Optic,No,No,21.78,1340.8,40.6,4,0,1,Electronic Check,2,No
CUST-11405,31,Female,57,Month-to-Month,Fiber Optic,Yes,No,32.53,1840.17,131.9,21,1,0,Electronic Check,4,No
CUST-11406,57,Female,70,Month-to-Month,Fiber Optic,Yes,Yes,35.48,2301.74,209.6,31,2,0,Mailed Check,3,No
CUST-11407,58,Male,43,Two Year,DSL,Yes,Yes,99.63,4051.7,258.3,47,1,1,Electronic Check,1,No
CUST-11408,39,Female,23,One Year,DSL,Yes,Yes,63.85,1462.49,377.6,43,2,0,Mailed Check,4,No
CUST-11409,28,Female,27,One Year,Fiber Optic,Yes,No,55.92,1490.06,64.0,21,3,1,Bank Transfer,1,No
CUST-11410,40,Female,58,Two Year,DSL,Yes,No,28.91,1727.62,121.3,43,1,0,Mailed Check,0,No
CUST-11411,18,Female,37,Two Year,DSL,Yes,No,61.42,2315.0,1.0,29,0,0,Credit Card,1,Yes
CUST-11412,63,Female,6,Month-to-Month,DSL,Yes,Yes,21.57,135.22,80.1,55,0,0,Mailed Check,2,Yes
CUST-11413,54,Female,65,Two Year,No,Yes,Yes,55.76,3586.63,20.8,58,1,0,Bank Transfer,4,No
CUST-11414,38,Female,6,Month-to-Month,Fiber Optic,Yes,No,116.61,703.0,133.1,24,0,0,Bank Transfer,3,No
CUST-11415,43,Male,50,Month-to-Month,DSL,Yes,Yes,81.6,4198.63,159.4,45,2,0,Bank Transfer,1,No
CUST-11416,63,Male,22,Two Year,DSL,Yes,No,59.76,1348.9,222.3,16,2,1,Electronic Check,5,No
CUST-11417,53,Female,25,Month-to-Month,Fiber Optic,No,Yes,82.45,2077.34,153.1,9,1,0,Electronic Check,3,Yes
CUST-11418,71,Male,51,Month-to-Month,Fiber Optic,Yes,No,51.96,2583.81,222.3,21,5,0,Credit Card,2,No
CUST-11419,40,Male,48,Month-to-Month,Fiber Optic,Yes,No,44.98,2031.62,190.3,2,1,0,Electronic Check,2,No
CUST-11420,74,Female,70,One Year,No,No,Yes,107.6,7769.88,87.0,2,3,0,Mailed Check,4,No
CUST-11421,18,Male,65,Month-to-Month,Fiber Optic,Yes,No,36.44,2407.68,28.2,37,4,0,Bank Transfer,5,Yes
CUST-11422,71,Female,60,One Year,DSL,Yes,No,56.15,3455.54,232.5,37,2,0,Electronic Check,7,No
CUST-11423,72,Female,46,Two Year,Fiber Optic,Yes,Yes,72.65,3078.29,328.2,5,2,0,Electronic Check,6,No
CUST-11424,68,Female,36,One Year,No,Yes,Yes,41.59,1418.22,408.2,46,0,0,Credit Card,5,No
CUST-11425,57,Female,58,Month-to-Month,Fiber Optic,Yes,No,81.27,4542.71,264.2,6,0,0,Electronic Check,0,No
CUST-11426,32,Female,38,Two Year,Fiber Optic,No,Yes,57.34,2235.03,311.2,48,3,1,Electronic Check,3,No
CUST-11427,38,Male,11,Month-to-Month,DSL,Yes,No,81.6,928.06,221.5,48,1,0,Bank Transfer,3,No
CUST-11428,64,Female,12,Month-to-Month,Fiber Optic,Yes,Yes,79.65,901.07,207.2,8,2,1,Credit Card,6,Yes
CUST-11429,26,Male,42,Month-to-Month,Fiber Optic,Yes,Yes,58.92,2481.98,190.0,32,1,1,Bank Transfer,2,Yes
CUST-11430,70,Female,39,One Year,No,Yes,Yes,107.77,3831.79,170.5,59,1,1,Electronic Check,2,No
CUST-11431,26,Female,71,Month-to-Month,Fiber Optic,Yes,Yes,48.37,3301.83,234.6,37,1,0,Mailed Check,2,No
CUST-11432,27,Female,11,Month-to-Month,Fiber Optic,Yes,Yes,98.72,1056.6,133.1,13,3,0,Bank Transfer,5,Yes
CUST-11433,69,Male,36,Month-to-Month,DSL,Yes,Yes,94.37,3447.75,166.7,3,3,0,Mailed Check,5,Yes
CUST-11434,74,Female,52,Month-to-Month,DSL,Yes,No,109.27,5874.07,74.0,9,3,0,Mailed Check,4,No
CUST-11435,70,Female,31,One Year,Fiber Optic,Yes,No,69.35,2043.63,222.7,4,1,0,Bank Transfer,5,No
CUST-11436,43,Female,33,Two Year,DSL,Yes,No,45.29,1463.42,93.7,28,0,0,Credit Card,6,No
CUST-11437,58,Female,13,One Year,Fiber Optic,Yes,Yes,116.92,1515.58,183.0,40,3,0,Mailed Check,4,No
CUST-11438,52,Male,18,Month-to-Month,DSL,Yes,No,56.63,967.66,225.0,16,1,0,Bank Transfer,3,No
CUST-11439,69,Female,41,Month-to-Month,Fiber Optic,Yes,Yes,44.66,1918.64,232.7,57,2,0,Electronic Check,0,Yes
CUST-11440,42,Male,58,Two Year,No,Yes,Yes,60.26,3604.71,249.4,11,0,0,Bank Transfer,4,No
CUST-11441,43,Female,56,Month-to-Month,Fiber Optic,Yes,Yes,40.46,2139.92,160.8,55,1,1,Electronic Check,4,Yes
CUST-11442,28,Male,24,Two Year,DSL,Yes,Yes,78.15,1830.95,223.7,19,2,0,Credit Card,1,No
CUST-11443,55,Male,31,Month-to-Month,Fiber Optic,No,No,49.86,1444.61,136.2,42,3,0,Mailed Check,5,No
CUST-11444,19,Female,55,Two Year,No,Yes,Yes,57.81,3106.98,2.6,59,2,0,Credit Card,2,No
CUST-11445,24,Female,10,Month-to-Month,Fiber Optic,Yes,No,89.19,894.13,227.7,22,1,0,Credit Card,2,Yes
CUST-11446,35,Male,60,Month-to-Month,DSL,Yes,Yes,80.59,4413.89,206.9,39,2,0,Mailed Check,1,No
CUST-11447,44,Female,2,One Year,DSL,Yes,No,65.39,134.77,271.2,12,1,2,Electronic Check,4,Yes
CUST-11448,51,Female,15,One Year,DSL,No,No,69.27,1027.68,177.7,55,4,0,Bank Transfer,0,No
CUST-11449,44,Female,3,Month-to-Month,DSL,Yes,Yes,65.31,205.42,35.7,30,2,2,Electronic Check,4,Yes
CUST-11450,34,Male,43,One Year,No,Yes,No,54.22,2107.26,171.8,40,1,0,Mailed Check,3,No
CUST-11451,60,Female,31,One Year,No,Yes,No,64.94,2062.91,259.8,42,1,0,Electronic Check,5,No
CUST-11452,61,Female,70,Month-to-Month,DSL,Yes,No,77.27,5510.56,222.8,5,5,0,Electronic Check,3,Yes
CUST-11453,68,Female,67,Month-to-Month,DSL,Yes,No,61.85,3812.14,166.8,37,2,0,Electronic Check,3,Yes
CUST-11454,71,Male,56,Month-to-Month,DSL,Yes,No,75.49,4017.32,30.3,45,2,0,Mailed Check,2,No
CUST-11455,41,Female,63,Month-to-Month,No,Yes,Yes,44.08,2867.9,87.7,32,2,0,Credit Card,2,Yes
CUST-11456,42,Male,15,One Year,Fiber Optic,Yes,No,49.9,731.86,223.0,34,3,0,Bank Transfer,2,No
CUST-11457,24,Female,10,Month-to-Month,Fiber Optic,Yes,Yes,46.64,447.83,30.1,12,2,0,Credit Card,0,No
CUST-11458,69,Male,38,Month-to-Month,Fiber Optic,Yes,Yes,50.87,2002.31,151.4,43,0,2,Bank Transfer,3,No
CUST-11459,23,Female,47,Month-to-Month,Fiber Optic,Yes,No,97.18,4174.67,183.5,2,7,0,Mailed Check,3,Yes
CUST-11460,70,Female,57,Month-to-Month,Fiber Optic,Yes,Yes,83.15,4601.95,283.5,47,1,1,Mailed Check,3,No
CUST-11461,41,Male,50,Month-to-Month,DSL,Yes,Yes,38.08,1899.92,235.3,52,3,0,Electronic Check,5,No
CUST-11462,50,Male,71,Month-to-Month,Fiber Optic,Yes,Yes,75.94,5344.73,266.7,7,3,1,Bank Transfer,2,No
CUST-11463,66,Male,15,Month-to-Month,Fiber Optic,Yes,Yes,55.24,778.59,207.2,32,2,0,Credit Card,1,No
CUST-11464,46,Female,18,Two Year,DSL,Yes,Yes,47.94,849.54,103.9,40,2,1,Bank Transfer,1,No
CUST-11465,60,Female,2,Month-to-Month,DSL,Yes,No,27.86,56.07,124.8,35,3,1,Bank Transfer,1,Yes
CUST-11466,39,Female,43,One Year,Fiber Optic,No,Yes,89.3,3792.8,96.1,49,2,2,Mailed Check,2,No
CUST-11467,43,Female,26,Month-to-Month,Fiber Optic,Yes,No,30.9,805.54,233.2,52,2,0,Bank Transfer,5,No
CUST-11468,45,Male,71,Month-to-Month,Fiber Optic,Yes,Yes,63.7,4244.16,117.5,6,5,0,Electronic Check,3,Yes
CUST-11469,67,Female,38,Month-to-Month,No,Yes,No,41.34,1610.08,144.5,22,0,1,Credit Card,8,No
CUST-11470,38,Female,42,Month-to-Month,DSL,No,No,84.4,3429.43,182.0,25,1,0,Bank Transfer,2,No
CUST-11471,66,Female,5,Two Year,DSL,Yes,Yes,56.64,296.82,327.7,47,1,0,Bank Transfer,5,No
CUST-11472,24,Female,11,Two Year,DSL,Yes,No,61.64,612.6,239.1,13,0,0,Electronic Check,5,No
CUST-11473,34,Female,65,One Year,Fiber Optic,Yes,No,62.48,3886.76,110.4,23,2,0,Credit Card,1,No
CUST-11474,37,Female,34,One Year,Fiber Optic,Yes,No,72.56,2287.12,193.7,45,2,0,Credit Card,0,No
CUST-11475,58,Female,1,Month-to-Month,Fiber Optic,Yes,Yes,65.33,64.24,328.6,44,3,1,Electronic Check,6,Yes
CUST-11476,66,Male,2,Month-to-Month,DSL,Yes,No,63.92,119.72,235.4,46,0,0,Mailed Check,3,No
CUST-11477,37,Female,20,Two Year,Fiber Optic,Yes,No,52.04,1051.86,36.2,9,2,1,Credit Card,1,No
CUST-11478,71,Female,61,One Year,No,Yes,Yes,25.63,1613.9,97.6,42,2,0,Mailed Check,3,No
CUST-11479,39,Female,21,One Year,No,Yes,Yes,37.04,724.66,90.7,59,2,0,Electronic Check,5,No
CUST-11480,45,Female,68,Month-to-Month,No,Yes,Yes,82.96,5213.12,309.7,37,2,0,Bank Transfer,5,No
CUST-11481,57,Male,12,Month-to-Month,Fiber Optic,No,Yes,57.35,709.74,293.1,53,1,0,Bank Transfer,3,No
CUST-11482,66,Male,22,Two Year,No,Yes,No,48.4,1016.02,123.7,37,2,1,Electronic Check,1,No
CUST-11483,24,Male,20,Month-to-Month,DSL,Yes,Yes,29.86,576.41,121.8,53,2,0,Credit Card,1,No
CUST-11484,18,Male,1,Month-to-Month,DSL,No,Yes,22.01,20.54,184.0,30,1,1,Mailed Check,2,Yes
CUST-11485,49,Male,30,Month-to-Month,DSL,No,No,47.42,1371.1,186.7,20,1,0,Electronic Check,6,Yes
CUST-11486,30,Male,24,Two Year,Fiber Optic,Yes,Yes,87.2,1956.13,93.4,38,0,0,Bank Transfer,4,No
CUST-11487,47,Female,14,Month-to-Month,No,No,Yes,51.07,714.9,157.6,44,1,0,Bank Transfer,4,No
CUST-11488,40,Male,36,Two Year,DSL,Yes,No,75.01,2632.4,49.2,49,1,1,Credit Card,3,No
CUST-11489,68,Male,69,Month-to-Month,Fiber Optic,Yes,Yes,49.92,3507.2,294.5,16,0,2,Credit Card,3,No
CUST-11490,73,Female,24,Two Year,Fiber Optic,Yes,Yes,80.97,1840.11,21.6,50,1,1,Mailed Check,3,No
CUST-11491,36,Male,60,One Year,No,Yes,Yes,56.21,3291.12,20.6,57,2,1,Mailed Check,1,No
CUST-11492,49,Female,55,Month-to-Month,Fiber Optic,Yes,No,34.2,1766.12,219.2,22,1,0,Mailed Check,3,No
CUST-11493,47,Female,24,One Year,No,Yes,No,58.28,1454.91,68.7,38,0,0,Electronic Check,4,No
CUST-11494,46,Male,24,Month-to-Month,DSL,Yes,No,110.85,2602.64,134.9,10,2,0,Mailed Check,3,Yes
CUST-11495,66,Female,54,Month-to-Month,DSL,Yes,Yes,109.75,5488.05,185.7,20,1,0,Electronic Check,2,No
CUST-11496,62,Male,26,Two Year,Fiber Optic,Yes,No,77.16,1887.63,240.8,53,2,0,Electronic Check,1,No
CUST-11497,46,Male,66,Month-to-Month,Fiber Optic,Yes,No,61.57,3707.79,160.1,41,1,0,Credit Card,2,Yes
CUST-11498,47,Female,38,Month-to-Month,DSL,Yes,Yes,72.6,2494.43,340.1,2,1,0,Electronic Check,4,Yes
CUST-11499,33,Female,65,Month-to-Month,Fiber Optic,Yes,No,72.92,4639.73,180.0,3,1,0,Credit Card,3,No
CUST-11500,57,Male,51,Month-to-Month,Fiber Optic,Yes,No,64.0,3102.66,287.2,42,3,0,Mailed Check,1,No
CUST-11501,36,Female,35,Two Year,Fiber Optic,Yes,Yes,76.02,2779.28,205.1,8,2,0,Electronic Check,5,No
CUST-11502,35,Female,43,Month-to-Month,DSL,Yes,Yes,70.21,2794.72,371.8,9,1,0,Mailed Check,3,No
CUST-11503,18,Male,29,Two Year,Fiber Optic,Yes,Yes,57.1,1687.51,275.3,28,0,0,Electronic Check,2,No
CUST-11504,31,Male,37,Two Year,Fiber Optic,Yes,Yes,35.12,1231.08,183.9,21,1,0,Electronic Check,4,No
CUST-11505,68,Female,58,Month-to-Month,DSL,No,No,53.5,2896.75,236.6,51,3,0,Credit Card,5,No
CUST-11506,64,Male,54,Month-to-Month,Fiber Optic,Yes,No,84.99,4798.03,156.5,33,1,0,Mailed Check,0,No
CUST-11507,67,Male,39,Two Year,DSL,Yes,Yes,64.21,2555.24,155.6,34,2,2,Electronic Check,4,No
CUST-11508,19,Male,42,Month-to-Month,DSL,Yes,No,72.51,3028.95,62.7,52,4,0,Bank Transfer,1,No
CUST-11509,71,Male,28,Month-to-Month,Fiber Optic,Yes,No,57.92,1629.17,107.3,4,0,0,Electronic Check,7,Yes
CUST-11510,45,Male,29,Month-to-Month,DSL,No,Yes,38.51,1171.19,365.5,48,0,1,Mailed Check,2,No
CUST-11511,66,Male,43,One Year,No,Yes,No,59.03,2510.32,71.6,53,2,0,Credit Card,3,No
CUST-11512,67,Male,3,One Year,Fiber Optic,Yes,No,39.44,108.3,121.0,25,2,1,Bank Transfer,3,Yes
CUST-11513,47,Female,10,Month-to-Month,No,Yes,Yes,37.84,344.24,171.6,32,2,1,Mailed Check,2,No
CUST-11514,55,Male,59,Month-to-Month,DSL,Yes,Yes,95.14,5613.21,174.6,12,5,0,Electronic Check,3,Yes
CUST-11515,68,Female,14,Two Year,Fiber Optic,Yes,Yes,54.5,761.96,214.5,2,1,0,Credit Card,5,No
